sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
210,0.678194,2816,3.438339,0.938339,2046,2.498168,-0.001832,16 00 0F FC
211,0.687230,2558,3.123321,0.623321,2076,2.534799,0.034799,13 FC 10 38
212,0.690394,2599,3.173382,0.673382,2031,2.479853,-0.020147,14 4E 0F DE
213,0.693526,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
214,0.696548,2816,3.438339,0.938339,2047,2.499389,-0.000611,16 00 0F FE
215,0.699446,2768,3.379731,0.879731,2046,2.498168,-0.001832,15 A0 0F FC
216,0.702358,3072,3.750916,1.250916,2031,2.479853,-0.020147,18 00 0F DE
217,0.706401,2567,3.134310,0.634310,2064,2.520147,0.020147,14 0E 10 20
218,0.709319,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
219,0.712539,2768,3.379731,0.879731,2046,2.498168,-0.001832,15 A0 0F FC
220,0.716211,2768,3.379731,0.879731,2049,2.501832,0.001832,15 A0 10 02
221,0.720650,2558,3.123321,0.623321,2049,2.501832,0.001832,13 FC 10 02
222,0.724473,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
223,0.728377,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
224,0.731542,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
225,0.734472,2567,3.134310,0.634310,2049,2.501832,0.001832,14 0E 10 02
226,0.740326,2567,3.134310,0.634310,2076,2.534799,0.034799,14 0E 10 38
227,0.744262,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
228,0.747957,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
229,0.753646,2816,3.438339,0.938339,2072,2.529915,0.029915,16 00 10 30
230,0.756348,2816,3.438339,0.938339,2046,2.498168,-0.001832,16 00 0F FC
231,0.759388,3072,3.750916,1.250916,2049,2.501832,0.001832,18 00 10 02
232,0.762514,2944,3.594628,1.094628,2046,2.498168,-0.001832,17 00 0F FC
233,0.766503,2776,3.389499,0.889499,2080,2.539683,0.039683,15 B0 10 40
