frequency_hz,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
103000,116,9.866756,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,117,9.866759,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,118,9.866761,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,119,9.866764,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,120,9.866766,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,121,9.866768,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,122,9.866771,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,123,9.866773,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,124,9.866775,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,125,9.866778,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,126,9.866780,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,127,9.866782,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,128,9.866785,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
104000,1,11.002321,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,2,11.002344,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,3,11.002349,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,4,11.002352,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,5,11.002355,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,6,11.002357,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,7,11.002360,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,8,11.002363,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,9,11.002365,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,10,11.002368,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,11,11.002370,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,12,11.002373,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,13,11.002376,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,14,11.002378,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,15,11.002381,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,16,11.002383,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,17,11.002385,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,18,11.002388,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,19,11.002391,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,20,11.002393,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,21,11.002395,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,22,11.002398,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,23,11.002400,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,24,11.002402,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,25,11.002405,1114,1.360195,-1.139805,2530,3.089133,0.589133,08 B4 13 C4
104000,26,11.002415,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,27,11.002418,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,28,11.002420,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,29,11.002422,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,30,11.002425,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,31,11.002427,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,32,11.002429,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,33,11.002432,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,34,11.002435,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,35,11.002437,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,36,11.002440,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,37,11.002442,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,38,11.002445,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,39,11.002447,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,40,11.002450,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,41,11.002452,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,42,11.002455,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,43,11.002457,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,44,11.002460,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,45,11.002462,1114,1.360195,-1.139805,2529,3.087912,0.587912,08 B4 13 C2
104000,46,11.002482,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,47,11.002487,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,48,11.002490,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,49,11.002493,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,50,11.002495,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,51,11.002498,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,52,11.002500,1114,1.360195,-1.139805,2529,3.087912,0.587912,08 B4 13 C2
104000,53,11.002502,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,54,11.002506,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,55,11.002508,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,56,11.002511,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,57,11.002513,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,58,11.002515,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,59,11.002518,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,60,11.002520,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,61,11.002522,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,62,11.002524,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,63,11.002527,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,64,11.002529,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,65,11.002532,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,66,11.002535,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,67,11.002538,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,68,11.002540,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,69,11.002542,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,70,11.002545,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,71,11.002550,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,72,11.002553,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,73,11.002555,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,74,11.002558,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,75,11.002560,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,76,11.002562,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,77,11.002564,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,78,11.002568,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,79,11.002570,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,80,11.002572,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,81,11.002574,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,82,11.002577,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,83,11.002579,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,84,11.002582,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,85,11.002584,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,86,11.002586,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,87,11.002589,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,88,11.002591,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,89,11.002593,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,90,11.002595,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,91,11.002598,1112,1.357753,-1.142247,2529,3.087912,0.587912,08 B0 13 C2
104000,92,11.002600,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,93,11.002603,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,94,11.002606,1114,1.360195,-1.139805,2530,3.089133,0.589133,08 B4 13 C4
104000,95,11.002608,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,96,11.002610,1113,1.358974,-1.141026,2531,3.090354,0.590354,08 B2 13 C6
104000,97,11.002627,1114,1.360195,-1.139805,2530,3.089133,0.589133,08 B4 13 C4
104000,98,11.002630,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,99,11.002639,1112,1.357753,-1.142247,2531,3.090354,0.590354,08 B0 13 C6
104000,100,11.002641,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,101,11.002644,1114,1.360195,-1.139805,2530,3.089133,0.589133,08 B4 13 C4
104000,102,11.002646,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,103,11.002649,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,104,11.002690,1114,1.360195,-1.139805,2529,3.087912,0.587912,08 B4 13 C2
104000,105,11.002694,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,106,11.002696,1113,1.358974,-1.141026,2531,3.090354,0.590354,08 B2 13 C6
104000,107,11.002699,1114,1.360195,-1.139805,2529,3.087912,0.587912,08 B4 13 C2
104000,108,11.002701,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,109,11.002704,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,110,11.002707,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,111,11.002709,1114,1.360195,-1.139805,2529,3.087912,0.587912,08 B4 13 C2
104000,112,11.002712,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,113,11.002714,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,114,11.002716,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,115,11.002718,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,116,11.002721,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,117,11.002724,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,118,11.002726,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,119,11.002728,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,120,11.002731,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,121,11.002733,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,122,11.002736,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,123,11.002738,1113,1.358974,-1.141026,2530,3.089133,0.589133,08 B2 13 C4
104000,124,11.002740,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,125,11.002743,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,126,11.002745,1112,1.357753,-1.142247,2530,3.089133,0.589133,08 B0 13 C4
104000,127,11.002748,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
104000,128,11.002750,1113,1.358974,-1.141026,2529,3.087912,0.587912,08 B2 13 C2
105000,1,12.093417,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,2,12.093441,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,3,12.093446,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,4,12.093450,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,5,12.093453,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,6,12.093456,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,7,12.093459,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,8,12.093461,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,9,12.093464,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,10,12.093467,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,11,12.093469,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,12,12.093472,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,13,12.093475,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,14,12.093477,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,15,12.093480,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,16,12.093482,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,17,12.093485,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,18,12.093488,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,19,12.093490,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,20,12.093492,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,21,12.093495,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,22,12.093497,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,23,12.093499,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,24,12.093502,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,25,12.093505,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,26,12.093507,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,27,12.093510,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,28,12.093512,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,29,12.093515,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,30,12.093517,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,31,12.093519,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,32,12.093522,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,33,12.093524,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,34,12.093528,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,35,12.093530,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,36,12.093532,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,37,12.093534,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,38,12.093537,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,39,12.093539,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,40,12.093542,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,41,12.093544,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,42,12.093547,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,43,12.093550,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,44,12.093552,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,45,12.093555,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,46,12.093557,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,47,12.093559,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,48,12.093562,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,49,12.093564,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,50,12.093567,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,51,12.093569,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,52,12.093571,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,53,12.093574,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,54,12.093577,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,55,12.093580,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,56,12.093582,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,57,12.093584,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,58,12.093587,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,59,12.093589,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,60,12.093592,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,61,12.093594,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,62,12.093596,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,63,12.093599,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,64,12.093601,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,65,12.093603,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,66,12.093607,1093,1.334554,-1.165446,2488,3.037851,0.537851,08 8A 13 70
105000,67,12.093610,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,68,12.093612,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,69,12.093650,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,70,12.093654,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,71,12.093665,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,72,12.093668,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,73,12.093671,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,74,12.093674,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,75,12.093676,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,76,12.093679,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,77,12.093681,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,78,12.093685,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,79,12.093687,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,80,12.093690,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,81,12.093692,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,82,12.093694,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,83,12.093697,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,84,12.093699,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,85,12.093701,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,86,12.093704,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,87,12.093706,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,88,12.093709,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,89,12.093711,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,90,12.093713,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,91,12.093715,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,92,12.093718,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,93,12.093720,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,94,12.093724,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,95,12.093727,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,96,12.093729,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
105000,97,12.093731,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,98,12.093734,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,99,12.093738,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,100,12.093741,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,101,12.093743,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,102,12.093746,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,103,12.093748,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,104,12.093789,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,105,12.093793,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,106,12.093795,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,107,12.093798,1094,1.335775,-1.164225,2489,3.039072,0.539072,08 8C 13 72
105000,108,12.093801,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,109,12.093803,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,110,12.093806,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,111,12.093808,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,112,12.093811,1092,1.333333,-1.166667,2490,3.040293,0.540293,08 88 13 74
105000,113,12.093813,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,114,12.093815,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,115,12.093818,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,116,12.093821,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,117,12.093823,1093,1.334554,-1.165446,2489,3.039072,0.539072,08 8A 13 72
105000,118,12.093826,1094,1.335775,-1.164225,2490,3.040293,0.540293,08 8C 13 74
105000,119,12.093828,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,120,12.093831,1092,1.333333,-1.166667,2489,3.039072,0.539072,08 88 13 72
105000,121,12.093833,1093,1.334554,-1.165446,2490,3.040293,0.540293,08 8A 13 74
