sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
243,0.303768,2701,3.297924,0.797924,2023,2.470085,-0.029915,15 1A 0F CE
244,0.304205,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
245,0.305090,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
246,0.306815,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
247,0.308517,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
248,0.309800,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
249,0.310758,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
250,0.311877,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
251,0.312659,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
252,0.313653,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
253,0.314620,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
254,0.315145,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
255,0.315724,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
256,0.316609,2701,3.297924,0.797924,2023,2.470085,-0.029915,15 1A 0F CE
257,0.317137,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
258,0.317807,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
259,0.319009,2701,3.297924,0.797924,2072,2.529915,0.029915,15 1A 10 30
260,0.319723,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
261,0.320621,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
262,0.321469,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
263,0.322531,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
264,0.324078,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
265,0.325054,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
266,0.326105,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
267,0.327271,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
268,0.330132,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
269,0.331239,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
270,0.332427,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
271,0.333716,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
272,0.334968,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
273,0.336633,2700,3.296703,0.796703,2060,2.515263,0.015263,15 18 10 18
274,0.337759,2700,3.296703,0.796703,2028,2.476190,-0.023810,15 18 0F D8
275,0.340032,2700,3.296703,0.796703,2075,2.533578,0.033578,15 18 10 36
276,0.341841,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
277,0.343107,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
278,0.344542,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
279,0.346638,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
280,0.347784,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
281,0.348974,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
282,0.350095,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
283,0.354124,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
284,0.354827,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
285,0.355349,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
286,0.356344,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
287,0.357287,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
288,0.357797,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
