sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
224,0.014749,1967,2.401709,-0.098291,3079,3.759463,1.259463,00 00 7A F0 C0 70
225,0.014752,3075,3.754579,1.254579,1730,2.112332,-0.387668,00 00 C0 30 6C 20
226,0.014756,1039,1.268620,-1.231380,1824,2.227106,-0.272894,00 00 40 F0 72 00
227,0.014759,3012,3.677656,1.177656,2786,3.401709,0.901709,00 00 BC 40 AE 20
228,0.014762,1784,2.178266,-0.321734,1149,1.402930,-1.097070,00 00 6F 80 47 D0
229,0.014766,1020,1.245421,-1.254579,2312,2.822955,0.322955,00 00 3F C0 90 80
230,0.014769,3056,3.731380,1.231380,2111,2.577534,0.077534,00 00 BF 00 83 F0
231,0.014772,1085,1.324786,-1.175214,1508,1.841270,-0.658730,00 00 43 D0 5E 40
232,0.014776,2307,2.816850,0.316850,3095,3.778999,1.278999,00 00 90 30 C1 70
233,0.014780,2429,2.965812,0.465812,1551,1.893773,-0.606227,00 00 97 D0 60 F0
234,0.014783,1284,1.567766,-0.932234,1919,2.343101,-0.156899,00 00 50 40 77 F0
235,0.014786,3056,3.731380,1.231380,2690,3.284493,0.784493,00 00 BF 00 A8 20
236,0.014790,1020,1.245421,-1.254579,1476,1.802198,-0.697802,00 00 3F C0 5C 40
237,0.014793,1568,1.914530,-0.585470,2546,3.108669,0.608669,00 00 62 00 9F 20
238,0.014796,3010,3.675214,1.175214,1853,2.262515,-0.237485,00 00 BC 20 73 D0
239,0.014799,1143,1.395604,-1.104396,1659,2.025641,-0.474359,00 00 47 70 67 B0
240,0.014803,3071,3.749695,1.249695,3583,4.374847,1.874847,00 00 BF F0 DF F0
241,0.014807,2160,2.637363,0.137363,1540,1.880342,-0.619658,00 00 87 00 60 40
242,0.014810,1085,1.324786,-1.175214,2127,2.597070,0.097070,00 00 43 D0 84 F0
243,0.014813,3460,4.224664,1.724664,2415,2.948718,0.448718,00 00 D8 40 96 F0
244,0.014817,1012,1.235653,-1.264347,1341,1.637363,-0.862637,00 00 3F 40 53 D0
245,0.014820,1928,2.354090,-0.145910,2819,3.442002,0.942002,00 00 78 80 B0 30
